653635
100422834
645520
79501
729737
100507658
100132287
100288646
729759
100131754
81399
100287654
100133331
100288069
100287934
400728
79854
643837
100506327
284593
284600
100130417
148398
26155
339451
84069
84808
57801
9636
375790
401934
54991
406984
406983
554210
100506376
254173
8784
7293
51150
126792
388581
118424
6339
116983
126789
54973
80772
83756
1855
54587
100506404
54998
81669
148413
55052
441869
643965
100288271
64856
219293
83858
55210
339453
29101
643988
142678
8510
984
728661
8511
728642
100506482
9906
65220
2782
163688
339456
85452
2563
5590
100506504
199990
100128003
6497
79906
100129534
11079
5192
9651
55229
388585
115110
100133445
8764
100506589
127281
79258
100287898
140625
440556
63976
100422968
27237
1953
693135
127262
49856
7161
100506635
57212
148870
388588
57470
9731
1677
339448
100133612
728716
284661
55966
261734
8514
26038
6146
388591
23463
148645
390992
387509
11332
100130071
54626
83715
100422975
8718
57449
79707
80835
3104
9903
148479
90326
55735
100505887
23261
100505935
100505910
9341
8863
10911
3604
11315
54206
50651
473
100505990
2023
100505975
765
155184
6518
100302218
80045
407040
727721
9563
80176
100506022
84275
199953
5293
644997
22883
645010
56998
84328
64802
116362
10277
23095
100287506
5226
378708
1325
1676
5195
54897
148345
23435
10747
6723
5394
2475
10218
29914
57540
26232
93611
26270
10459
374946
100506086
57085
100506273
284498
100506310
100506116
4524
1185
4878
4879
26829
90231
5351
9927
60672
943
7133
55187
677885
9249
343066
126767
93190
390999
65121
440560
343069
65122
400735
343071
441871
440561
653606
729368
441873
440563
645359
401940
343068
391002
343070
400736
391003
654348
391001
729516
653619
729528
645414
391004
645425
126755
10630
7799
23254
200197
55092
114827
79180
11330
63036
51032
842
23341
100507192
79814
645317
84301
6248
23207
284723
388595
54751
440567
729614
23013
7709
149563
27129
1187
1188
348487
1969
100506484
128272
79363
54455
26099
374955
55707
114819
26871
100506533
100133301
55672
84809
11209
26869
729574
284729
729587
6060
11223
100506687
26870
9696
4237
23400
6390
11240
400743
29943
51702
23569
353238
55920
55160
81569
84966
127707
5081
80834
8659
100302276
126917
23352
23065
51154
246181
22977
100506730
8574
54896
832
644075
644083
440574
4681
3362
255104
54546
23252
30814
5320
5322
26279
64600
391013
127733
127731
339505
55450
79594
163933
978
65018
1650
57576
400745
50809
8672
100302155
1889
100506824
100506801
84224
249
5909
84196
401944
3339
23436
10136
29092
998
54361
9923
2046
712
714
713
2048
100422914
646262
729059
23028
100422866
7798
3352
10236
80818
148898
6920
55616
1870
3399
259283
729856
6135
6924
100506963
57095
11313
2582
3155
2517
1269
55629
10772
127294
58985
163702
284632
57822
90529
57185
11123
100506985
400746
10250
25932
864
25949
57035
6007
23585
6006
55219
26119
57134
100507013
57190
56181
646471
79000
164091
3925
5051
2134
7780
84676
149420
79927
100128346
51042
10256
378807
64793
83442
91544
1043
55057
257101
79727
79947
3151
6195
100302190
8289
55650
84243
2810
54707
63906
8431
10726
126695
646567
388610
115572
6548
23038
84065
644961
84958
9064
8547
388611
2827
10163
27245
2268
2537
199870
23673
5511
677774
9473
6118
27293
55113
2140
653566
5724
22826
93974
83667
54797
65979
8420
1104
6080
26768
54952
85028
692212
677838
677825
692073
115273
6883
26824
10691
51441
4985
2035
399474
6429
51102
10076
100288450
4146
100129196
7805
9672
9698
692234
692235
692200
28997
79570
9410
51538
2170
347735
149086
284551
64129
3061
553115
1307
576
100423028
90853
8073
100507229
10657
55116
23633
200081
79140
55721
149069
100507457
56063
8668
339483
84734
3932
3065
65108
100128071
81629
55108
728116
653121
339487
5928
81493
57648
8565
64766
252995
3208
113452
127544
100505584
204
113451
55223
149076
1912
7579
114784
127540
84970
693137
2709
127534
2707
